ID;Nama;Tempat;Rating_Code;Waktu;Ratings
32;Eli Heni;Goa Petapa Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 weeks ago;1
32;Eli Heni;Watu Kodok Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 weeks ago;5
32;Eli Heni;Crystal Beach Bali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
32;Eli Heni;Blue Lagoon Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
32;Eli Heni;Virgin Beach, Karangasem, Bali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
32;Eli Heni;Drini Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
32;Eli Heni;Papuma Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
32;Eli Heni;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
32;Eli Heni;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
32;Eli Heni;Lombok;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
33;Ida Bagus K;Karang Sewu Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
33;Ida Bagus K;Pasut Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;8 months ago;5
33;Ida Bagus K;Munggu Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
33;Ida Bagus K;Jemuluk Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
33;Ida Bagus K;Munggu Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
33;Ida Bagus K;Jimbaran Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
33;Ida Bagus K;Amed Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
33;Ida Bagus K;Balangan Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
33;Ida Bagus K;Melasti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
33;Ida Bagus K;Koka Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
33;Ida Bagus K;Virgin Beach, Karangasem, Bali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
33;Ida Bagus K;Mertasari Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
33;Ida Bagus K;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a month ago;5
33;Ida Bagus K;Sikarim Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;;5
33;Ida Bagus K;Tumpak Sewu Lumajang Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
33;Ida Bagus K;Banyu Wana Amertha Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
33;Ida Bagus K;Coban Rondo Waterfall Pujon;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
33;Ida Bagus K;Tegenungan Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
33;Ida Bagus K;Telaga Menjer;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
33;Ida Bagus K;Kintamani Lookout;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
33;Ida Bagus K;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
33;Ida Bagus K;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
34;AleMambangMataram;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
34;AleMambangMataram;Itolamo Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
34;AleMambangMataram;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 months ago;5
34;AleMambangMataram;TANJUNG KAGET;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
34;AleMambangMataram;Jawa Timur Park 2;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
34;AleMambangMataram;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
34;AleMambangMataram;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
34;AleMambangMataram;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
34;AleMambangMataram;Taman Bunga Nusantara;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
34;AleMambangMataram;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
34;AleMambangMataram;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
34;AleMambangMataram;Lombok;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
35;Dkn ;Gesing Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 months ago;1
35;Dkn ;Karang Bolong Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
35;Dkn ;Pink Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 months ago;1
35;Dkn ;Kelingking Beach Nusa Penida;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
35;Dkn ;Seminyak Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
35;Dkn ;Canggu Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 months ago;1
35;Dkn ;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 months ago;1
35;Dkn ;Labuan Bajo;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
35;Dkn ;Dreamland Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 months ago;1
35;Dkn ;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a week ago;5
35;Dkn ;Panorama Danau Kembar Atas Bawah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;6 months ago;1
35;Dkn ;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
35;Dkn ;Lombok;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 months ago;5
36;Togap Johan;Melasti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 months ago;5
36;Togap Johan;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;11 months ago;5
36;Togap Johan;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;11 months ago;5
36;Togap Johan;Pasir Putih Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;11 months ago;5
36;Togap Johan;Tulamben Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Batu Belig Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;8 months ago;5
36;Togap Johan;Pandawa Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Melasti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Mandalika Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Sanur Beach Harbour;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Petitenget Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Balangan Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Dreamland Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 months ago;5
36;Togap Johan;Tukad Cepung Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Danau Kelimutu Telaga Tiga Warna;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 months ago;5
36;Togap Johan;Telaga Bintang - Raja Ampat;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
36;Togap Johan;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;11 months ago;5
36;Togap Johan;Kintamani Lookout;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Danau Toba Parapat;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
36;Togap Johan;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
36;Togap Johan;Lombok;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;;5
37;Antonius Jonathan;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;11 months ago;5
37;Antonius Jonathan;Gunung Kencana;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;11 months ago;5
37;Antonius Jonathan;Gunung Pancar Sentul;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
37;Antonius Jonathan;Taman Nasional Gunung Gede Pangrango;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
37;Antonius Jonathan;Curug Ngumpet Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 weeks ago;5
38;Joshua Jati Jonathan;Sawarna Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
38;Joshua Jati Jonathan;Dreamland Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
38;Joshua Jati Jonathan;Pink Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
38;Joshua Jati Jonathan;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
38;Joshua Jati Jonathan;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
39;Wibisono Indrawan;Lampon Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
39;Wibisono Indrawan;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
39;Wibisono Indrawan;Dolo Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
39;Wibisono Indrawan;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
39;Wibisono Indrawan;Coban Rondo Waterfall Pujon;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
40;Samsul Arifin;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
40;Samsul Arifin;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
40;Samsul Arifin;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
40;Samsul Arifin;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
40;Samsul Arifin;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
41;Gunadi W;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
41;Gunadi W;Melasti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;a year ago;1
41;Gunadi W;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
41;Gunadi W;Losari Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Pantjoran Pantai Indah Kapuk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
41;Gunadi W;Double Six Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Losari Beach Platform;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Pandawa Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Taman Budaya Sentul City;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;a year ago;1
41;Gunadi W;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Taman Anggrek XXI;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
41;Gunadi W;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
41;Gunadi W;Uluwatu Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
41;Gunadi W;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;a year ago;1
41;Gunadi W;Lombok;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
42;Hari;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
42;Hari;Tulamben Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
42;Hari;Jerman Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
42;Hari;Amed Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
42;Hari;Lovina Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
42;Hari;Padang Padang Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
42;Hari;Waterfall Bertingkat;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
42;Hari;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
42;Hari;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
42;Hari;Uluwatu Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
42;Hari;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
42;Hari;Tegenungan Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
43;Widya;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
43;Widya;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
43;Widya;Indrayanti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
43;Widya;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
43;Widya;Double Six Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
43;Widya;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
44;K Botanghae;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
44;K Botanghae;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
44;K Botanghae;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
44;K Botanghae;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
44;K Botanghae;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
45;Chandra I A;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
45;Chandra I A;Yellow sand beach Tempilang;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
45;Chandra I A;Melasti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
45;Chandra I A;Duta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
45;Chandra I A;Saluopa Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
45;Chandra I A;Danau Kaolin/Kulong Biru (Bangka Tengah);https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
46;Devin Dwi Jaya;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
46;Devin Dwi Jaya;Greweng Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
46;Devin Dwi Jaya;Taman Pelangi Jogja;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
46;Devin Dwi Jaya;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
46;Devin Dwi Jaya;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
46;Devin Dwi Jaya;Pawon Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
47;Irving Kosasih;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
47;Irving Kosasih;Tanjung Kelayang Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
47;Irving Kosasih;Tanjung Pendam Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
47;Irving Kosasih;Lotus Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
47;Irving Kosasih;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
48;Anwar Effendi;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
48;Anwar Effendi;Teluk Lombok Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
48;Anwar Effendi;Monpera Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
48;Anwar Effendi;Kilang Mandiri Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;10 months ago;5
48;Anwar Effendi;Ambalat Samboja Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
48;Anwar Effendi;Amal Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
48;Anwar Effendi;Taman Monpera Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
